Today''s Date,11/06/2014 1:06:27 PM
Date of Test:,11/06/2014 10:53:26 AM
Step,TestTime,StepTime,Amps,Volts,ACR,
2,24.22,19.22,1.99931,3.59442
2,24.32,19.32,1.99931,3.59442
2,24.42,19.42,2.00160,3.59533
2,24.52,19.52,2.00046,3.59533
2,24.62,19.62,2.00046,3.59533
2,24.72,19.72,2.00046,3.59533
2,24.82,19.82,2.00046,3.59625
2,24.92,19.92,1.99931,3.59625
2,25.02,20.02,2.00046,3.59533
2,25.12,20.12,1.99931,3.59625
2,25.22,20.22,2.00160,3.59533
2,25.32,20.32,2.00046,3.59625
2,25.42,20.42,2.00046,3.59625
2,25.52,20.52,1.99931,3.59533
2,25.62,20.62,1.99931,3.59533
2,25.72,20.72,1.99931,3.59625
2,25.82,20.82,2.00160,3.59625
2,25.92,20.92,2.00046,3.59625
2,26.02,21.02,1.99817,3.59625
2,26.12,21.12,2.00046,3.59716
2,26.22,21.22,1.99931,3.59716
2,26.32,21.32,2.00046,3.59716
2,26.42,21.42,1.99931,3.59716
2,26.52,21.52,2.00046,3.59716
2,26.62,21.62,1.99931,3.59716
2,26.72,21.72,1.99931,3.59625
2,26.82,21.82,2.00046,3.59808
2,26.92,21.92,2.00046,3.59716
2,27.02,22.02,1.99931,3.59808
2,27.12,22.12,2.00046,3.59808
2,27.22,22.22,1.99931,3.59716
2,27.32,22.32,1.99817,3.59716
2,27.42,22.42,2.00046,3.59716
2,27.52,22.52,2.00046,3.59808
2,27.62,22.62,2.00046,3.59808
2,27.72,22.72,2.00046,3.59716
2,27.82,22.82,2.00046,3.59716
2,27.92,22.92,2.00046,3.59899
2,28.02,23.02,2.00046,3.59808
2,28.12,23.12,2.00046,3.59808
2,28.22,23.22,1.99931,3.59716
2,28.32,23.32,2.00046,3.59899
2,28.42,23.42,1.99931,3.59808
2,28.52,23.52,2.00160,3.59808
2,28.62,23.62,1.99931,3.59808
2,28.72,23.72,1.99931,3.59899
2,28.82,23.82,1.99931,3.59899
2,28.92,23.92,2.00046,3.59899
2,29.02,24.02,1.99931,3.59899
2,29.12,24.12,2.00160,3.59899
2,29.22,24.22,2.00046,3.59899
2,29.32,24.32,2.00046,3.59899
2,29.42,24.42,2.00046,3.59899
2,29.52,24.52,1.99931,3.59899
2,29.62,24.62,1.99931,3.59991
2,29.72,24.72,2.00046,3.59991
2,29.82,24.82,1.99931,3.59991
2,29.92,24.92,2.00046,3.59991
2,30.02,25.02,2.00046,3.59899
2,30.12,25.12,1.99931,3.59899
2,30.22,25.22,2.00046,3.59991
2,30.32,25.32,1.99817,3.59991
2,30.42,25.42,1.99931,3.59899
2,30.52,25.52,1.99931,3.59991
2,30.62,25.62,1.99931,3.59991
2,30.72,25.72,2.00160,3.59991
2,30.82,25.82,2.00046,3.60082
2,30.92,25.92,2.00046,3.59991
2,31.02,26.02,2.00046,3.59991
2,31.12,26.12,1.99931,3.59991
2,31.22,26.22,2.00046,3.59991
2,31.32,26.32,2.00160,3.60082
2,31.42,26.42,1.99931,3.60082
2,31.52,26.52,1.99931,3.59991
2,31.62,26.62,2.00046,3.60082
2,31.72,26.72,2.00046,3.60082
2,31.82,26.82,2.00046,3.60082
2,31.92,26.92,1.99931,3.60082
2,32.02,27.02,2.00160,3.60082
2,32.12,27.12,2.00046,3.60082
2,32.22,27.22,2.00046,3.60174
2,32.32,27.32,2.00046,3.59991
2,32.42,27.42,2.00046,3.60174
2,32.52,27.52,2.00046,3.60082
2,32.62,27.62,1.99931,3.60082
2,32.72,27.72,2.00046,3.60082
2,32.82,27.82,1.99931,3.60082
2,32.92,27.92,1.99931,3.60082
2,33.02,28.02,1.99931,3.60174
2,33.12,28.12,1.99931,3.60174
2,33.22,28.22,1.99931,3.60174
2,33.32,28.32,2.00046,3.60174
2,33.42,28.42,2.00160,3.60174
2,33.52,28.52,1.99931,3.60174
2,33.62,28.62,1.99931,3.60174
2,33.72,28.72,1.99931,3.60174
2,33.82,28.82,2.00046,3.60174
2,33.92,28.92,1.99931,3.60174
2,34.02,29.02,2.00046,3.60174
2,34.12,29.12,2.00046,3.60266
2,34.22,29.22,1.99931,3.60266
2,34.32,29.32,1.99931,3.60266
2,34.42,29.42,2.00046,3.60266
2,34.52,29.52,2.00046,3.60266
2,34.62,29.62,2.00046,3.60174
2,34.72,29.72,2.00046,3.60266
2,34.82,29.82,2.00046,3.60174
2,34.92,29.92,2.00046,3.60266
2,35.02,30.02,2.00160,3.60357
2,35.12,30.12,1.99931,3.60266
2,35.22,30.22,1.99931,3.60357
2,35.32,30.32,2.00046,3.60357
2,35.42,30.42,2.00046,3.60266
2,35.52,30.52,2.00160,3.60266
2,35.62,30.62,1.99931,3.60266
2,35.72,30.72,2.00046,3.60357
2,35.82,30.82,2.00046,3.60357
2,35.92,30.92,2.00046,3.60266
2,36.02,31.02,2.00046,3.60449
2,36.12,31.12,1.99931,3.60449
2,36.22,31.22,1.99817,3.60357
2,36.32,31.32,2.00046,3.60357
2,36.42,31.42,1.99931,3.60449
2,36.52,31.52,1.99817,3.60449
2,36.62,31.62,2.00160,3.60449
2,36.72,31.72,1.99931,3.60449
2,36.82,31.82,2.00046,3.60540
2,36.92,31.92,1.99931,3.60357
2,37.02,32.02,1.99931,3.60449
2,37.12,32.12,2.00046,3.60632
2,37.22,32.22,1.99931,3.60449
2,37.32,32.32,2.00046,3.60540
2,37.42,32.42,1.99931,3.60540
2,37.52,32.52,2.00046,3.60449
2,37.62,32.62,2.00160,3.60449
2,37.72,32.72,1.99931,3.60449
2,37.82,32.82,2.00046,3.60632
2,37.92,32.92,2.00160,3.60632
2,38.02,33.02,1.99931,3.60449
2,38.12,33.12,1.99931,3.60632
2,38.22,33.22,2.00046,3.60632
2,38.32,33.32,2.00046,3.60632
2,38.42,33.42,2.00046,3.60632
2,38.52,33.52,2.00046,3.60540
2,38.62,33.62,2.00160,3.60632
2,38.72,33.72,1.99931,3.60540
2,38.82,33.82,1.99931,3.60632
2,38.92,33.92,2.00046,3.60632
2,39.02,34.02,2.00046,3.60540
2,39.12,34.12,2.00046,3.60540
2,39.22,34.22,2.00046,3.60540
2,39.32,34.32,2.00160,3.60632
2,39.42,34.42,2.00046,3.60449
2,39.52,34.52,1.99931,3.60632
2,39.62,34.62,2.00046,3.60723
2,39.72,34.72,1.99931,3.60632
2,39.82,34.82,2.00046,3.60632
2,39.92,34.92,1.99931,3.60632
2,40.02,35.02,2.00046,3.60723
2,40.12,35.12,1.99931,3.60723
2,40.22,35.22,2.00046,3.60632
2,40.32,35.32,2.00046,3.60632
2,40.42,35.42,1.99931,3.60723
2,40.52,35.52,2.00160,3.60723
2,40.62,35.62,2.00046,3.60632
2,40.72,35.72,1.99931,3.60632
2,40.82,35.82,1.99931,3.60723
2,40.92,35.92,1.99931,3.60632
2,41.02,36.02,2.00046,3.60723
2,41.12,36.12,1.99931,3.60723
